SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,CCA,CORAL,EMA,HAL,I,MA,SC,SED,TURF,N,new.N
9314,TUT-02373,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.3603,-170.7821,Forereef,Mid,28.91156,36.39456,11.22449,0,2.040816,0,7.142857,3.061224,11.22449,310,294
9315,TUT-02376,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.34979,-170.7883,Forereef,Mid,15.21739,48.55072,5.072464,0,0.3623188,0.7246377,0,3.26087,26.81159,290,276
9317,TUT-02394,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33023,-170.811,Forereef,Mid,20,16.55172,35.51724,2.413793,5.172414,5.862069,0,3.103448,11.37931,300,290
9318,TUT-02406,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.32705,-170.8088,Forereef,Shallow,10.76389,27.43056,0.6944444,0,0,0.3472222,0,48.95833,11.80556,300,288
9319,TUT-02411,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33253,-170.8201,Forereef,Shallow,23.07692,33.65385,14.42308,0,1.282051,1.282051,0,0,26.28205,330,312
9320,TUT-02357,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36014,-170.7856,Forereef,Deep,20.26578,45.51495,8.637874,0.6644518,0,0.6644518,0.9966777,2.325581,20.93023,310,301
9322,TUT-02369,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33584,-170.7958,Forereef,Mid,15.43624,42.61745,17.78523,1.342282,0.3355705,1.006711,0,1.342282,20.13423,300,298
9324,TUT-02356,2016,4/16/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33409,-170.8187,Forereef,Deep,12.2807,14.38596,10.17544,15.78947,0,0.7017544,0,2.807018,43.85965,290,285
9326,TAU-00816,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21087,-169.4482,Forereef,Mid,22.44898,31.29252,10.20408,0,0.3401361,0.3401361,0.3401361,7.482993,27.55102,300,294
9327,TAU-00879,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21195,-169.4595,Forereef,Shallow,5.405405,21.62162,10.13514,0,1.013514,0,0,0,61.82432,300,296
9328,TAU-00854,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21435,-169.4745,Forereef,Mid,17.17172,59.93266,7.407407,0.3367003,0.3367003,0,0,0.6734007,14.14141,300,297
9329,TAU-00824,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21608,-169.493,Forereef,Shallow,13.17568,20.94595,8.108108,0,2.364865,0,0,0,55.40541,300,296
9330,TAU-00836,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21262,-169.4636,Forereef,Mid,8.90411,42.12329,8.219178,0,0.3424658,0.3424658,0,0,40.06849,300,292
9331,TAU-00869,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21461,-169.4838,Forereef,Mid,27.15232,27.48344,12.91391,0,0,0,0.9933775,2.317881,29.13907,310,302
9332,TAU-00838,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21434,-169.4882,Forereef,Mid,6.20915,74.18301,2.941176,0,0,0.3267974,0,0.3267974,16.01307,310,306
9333,TAU-00835,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21584,-169.4958,Forereef,Mid,5.802048,37.88396,6.484642,0,0.6825939,0.3412969,0,0,48.80546,300,293
9336,TAU-00798,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21119,-169.4414,Forereef,Deep,21.37931,20.68966,26.89655,1.724138,0,0.6896552,0.3448276,3.103448,25.17241,300,290
9337,TAU-00845,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21076,-169.4577,Forereef,Mid,17.11409,42.28188,13.08725,0,0.3355705,0,0,1.342282,25.83893,310,298
9338,TAU-00780,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21314,-169.4718,Forereef,Deep,13.19444,17.70833,13.54167,1.736111,0,0.6944444,0,7.638889,45.48611,300,288
9339,TAU-00811,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21429,-169.4798,Forereef,Mid,4.013378,41.13712,6.020067,0,0.3344482,0.3344482,0,0.6688963,47.49164,300,299
9340,TAU-00809,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21456,-169.4896,Forereef,Mid,3.020134,45.97315,3.355705,0,0,0.3355705,0,1.006711,46.30872,300,298
9342,TAU-00773,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.20889,-169.4526,Forereef,Deep,0,8.016878,2.109705,0.4219409,0.4219409,0,0,2.109705,86.91983,310,237
9345,TAU-00779,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21278,-169.4772,Forereef,Deep,14.72603,16.78082,27.05479,3.082192,0,0.3424658,0,3.082192,34.93151,300,292
9346,TAU-00828,2016,4/17/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21565,-169.4932,Forereef,Mid,13.24042,13.24042,8.362369,0,0,0.3484321,0,4.181185,60.62718,290,287
9348,TAU-00875,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21087,-169.4301,Forereef,Shallow,7.491857,61.88925,5.537459,0,0,0,0,0,25.08143,310,307
9349,TAU-00848,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.22387,-169.4174,Forereef,Mid,41.29693,7.849829,21.16041,0,0,0,0.3412969,0,29.35154,300,293
9350,TAU-00842,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24102,-169.419,Forereef,Mid,25.49669,38.74172,6.953642,0,1.324503,0.3311258,0,7.615894,19.53642,310,302
9351,TAU-00852,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21036,-169.4293,Forereef,Mid,7.118644,30.84746,8.135593,0,0,0.3389831,0,1.016949,52.54237,300,295
9352,TAU-00865,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21485,-169.4217,Forereef,Mid,4.347826,30.10033,4.682274,0,0,0,0,19.06355,41.80602,300,299
9353,TAU-00863,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21907,-169.4171,Forereef,Mid,4.697987,40.60403,2.684564,0,0,0.3355705,0,0,51.67785,300,298
9354,TAU-00862,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.23767,-169.4189,Forereef,Deep,24.91349,42.56055,16.95502,5.882353,0,0,0,0,9.688581,300,289
9355,TAU-00851,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.2451,-169.4185,Forereef,Mid,46.36678,35.29412,10.0346,0,0,0,0,0.3460208,7.958478,300,289
9356,TAU-00781,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21007,-169.4323,Forereef,Deep,19.85019,27.34082,12.73408,6.741573,1.123596,1.498127,0,2.621723,28.08989,280,267
9357,TAU-00771,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.21758,-169.4167,Forereef,Deep,13.36898,13.36898,7.486631,0,0,0,0,0,65.7754,300,187
9358,TAU-00826,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.2163,-169.4184,Forereef,Mid,12.30769,11.38462,13.84615,0,0,0,0,0,62.46154,330,325
9359,TAU-00870,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.22824,-169.418,Forereef,Mid,19.46309,35.90604,6.711409,0,0.3355705,0.6711409,0,1.006711,35.90604,300,298
9360,TAU-00830,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24297,-169.4187,Forereef,Mid,35.06944,33.68056,6.944444,0,0,0.3472222,0,9.722222,14.23611,300,288
9362,TAU-00800,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.20965,-169.4252,Forereef,Deep,21.47887,23.94366,25.35211,0.7042254,0,0,0,0.7042254,27.8169,290,284
9365,TAU-00808,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.2306,-169.4174,Forereef,Deep,39.78873,30.28169,14.43662,1.056338,0,0,0.3521127,0.3521127,13.73239,300,284
9366,TAU-00797,2016,4/18/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24964,-169.4181,Forereef,Deep,23.17881,38.4106,15.23179,3.642384,2.980132,0,0.3311258,0.3311258,15.89404,320,302
9368,TAU-00872,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.27151,-169.4953,Forereef,Mid,10.34483,9.655172,8.275862,0,0,0,0,4.137931,67.58621,290,290
9369,TAU-00885,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.26286,-169.4992,Forereef,Shallow,20.40816,47.27891,8.843537,0,0.6802721,0,0,0,22.78912,300,294
9370,TAU-00859,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24151,-169.5121,Forereef,Mid,13.13131,57.57576,5.387205,0,0,0,0,0,23.90572,300,297
9371,TAU-00888,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.23256,-169.5178,Forereef,Shallow,22.10884,40.47619,6.122449,0,0,0,0,0,31.29252,300,294
9372,TAU-00832,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.27386,-169.4933,Forereef,Mid,33.44948,23.69338,10.45296,0,0.3484321,0,0,0.3484321,31.70732,300,287
9373,TAU-00783,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.25674,-169.5014,Forereef,Deep,22.72727,16.78322,11.53846,0.3496503,0,0,0,6.993007,41.60839,300,286
9374,TAU-00847,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24906,-169.5049,Forereef,Mid,29.83051,26.44068,14.57627,0,0,0.3389831,0,1.694915,27.11864,300,295
9375,TAU-00844,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.23488,-169.517,Forereef,Mid,3.020134,59.0604,5.704698,0,0.3355705,0.3355705,0,0,31.54362,300,298
9376,TAU-00804,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.27627,-169.487,Forereef,Deep,22.09302,6.976744,12.0155,0.3875969,0,0.3875969,0.3875969,0,57.75194,300,258
9377,TAU-00814,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.27605,-169.4919,Forereef,Mid,25.53191,4.609929,21.2766,0,0,0,0,0.3546099,48.22695,300,282
9378,TAU-00810,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.26171,-169.4995,Forereef,Mid,17.56757,47.97297,6.081081,0,0,0.3378378,0,0.6756757,27.36486,300,296
9379,TAU-00786,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.25235,-169.5041,Forereef,Deep,13.71841,14.44043,21.66065,0,0,0,0,7.220217,42.96029,300,277
9380,TAU-00857,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.23864,-169.5156,Forereef,Mid,12.62799,39.93174,7.849829,0,0,2.047782,0,0,37.54266,300,293
9381,TAU-00837,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.22854,-169.519,Forereef,Mid,0.3533569,12.72085,4.59364,0,0,0,0,0.7067138,81.62544,310,283
9383,TAU-00864,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_SANCTUARY,0,-1,0,CNET,SAMOA,Tau,0,0,-14.27672,-169.4882,Forereef,Deep,21.86495,1.92926,18.64952,0,0,0,0,1.286174,56.2701,320,311
9384,TAU-00856,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.24572,-169.5067,Forereef,Mid,10.92715,39.07285,8.940397,0.3311258,0,0.3311258,0.6622517,9.933775,29.80132,310,302
9387,TAU-00795,2016,4/19/2016,SE1602,NA,2016,AS_SANCTUARY,TAU_OPEN,0,-1,0,CNET,SAMOA,Tau,0,0,-14.23153,-169.5195,Forereef,Deep,9.120521,2.605863,13.02932,0.3257329,0,0,0.6514658,6.514658,67.75244,310,307
9388,TUT-02415,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36652,-170.7624,Forereef,Shallow,34.81229,23.89078,8.532423,0,0.3412969,0.3412969,1.023891,1.023891,30.03413,300,293
9389,TUT-02350,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36628,-170.775,Forereef,Deep,32.08191,21.50171,17.74744,0,0,0.3412969,0,0,28.32765,300,293
9390,TUT-02374,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36469,-170.7723,Forereef,Mid,35.15358,49.82935,5.460751,0.3412969,0,0.3412969,0.3412969,0.6825939,7.849829,300,293
9391,TUT-02386,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36443,-170.7685,Forereef,Mid,40.81633,21.76871,12.58503,0,1.360544,0,1.020408,0.3401361,22.10884,310,294
9392,TUT-02361,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.3638,-170.7521,Forereef,Deep,29.05405,3.378378,25,0.3378378,0,1.013514,1.013514,0.6756757,39.52703,300,296
9393,TUT-02404,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36085,-170.7483,Forereef,Mid,43.00341,19.11263,27.30375,0,0.3412969,4.095563,0,0,6.143345,300,293
9394,TUT-02384,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36543,-170.7624,Forereef,Mid,22.93907,49.82079,13.62007,5.376344,1.433692,2.150538,2.867384,0,1.792115,300,279
9395,TUT-02378,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36119,-170.7512,Forereef,Mid,38.64407,18.30508,24.74576,0,0.6779661,1.016949,6.101695,0.3389831,10.16949,300,295
9396,TUT-02371,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36451,-170.7524,Forereef,Mid,52.99145,4.700855,25.64103,0,0,0.4273504,0.4273504,0,15.81197,290,234
9397,TUT-02347,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36319,-170.7638,Forereef,Mid,14.47811,13.13131,21.88552,0.6734007,0.3367003,0.3367003,0.3367003,11.44781,37.37374,300,297
9399,TUT-02348,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36981,-170.7768,Forereef,Deep,6.984127,56.50794,1.587302,0.6349206,0,0,5.079365,13.96825,15.2381,320,315
9402,TUT-02352,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36257,-170.7464,Forereef,Deep,24.35065,9.415584,37.01299,1.298701,0,0.3246753,0.6493506,1.298701,25.64935,310,308
9403,TUT-02353,2016,4/20/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36983,-170.7724,Forereef,Deep,8.62069,45.86207,4.482759,0,0,0.3448276,1.034483,2.413793,37.24138,300,290
9405,TUT-02534,2016,4/26/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28835,-170.7993,Forereef,Deep,7.90378,3.780069,8.591065,3.436426,0,0,0.3436426,2.061856,73.88316,300,291
9406,TUT-02296,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28733,-170.7845,Forereef,Mid,8.695652,6.020067,17.3913,0,0.6688963,1.337793,0,1.003344,64.88294,300,299
9407,TUT-02285,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29144,-170.7738,Forereef,Mid,3.508772,36.49123,7.368421,2.45614,0,0,0,5.964912,44.21053,300,285
9408,TUT-02284,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29065,-170.7445,Forereef,Mid,11.52542,0.6779661,27.45763,0,0,0,0,1.016949,59.32203,300,295
9409,TUT-02540,2016,4/26/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.289,-170.7998,Forereef,Mid,19.79167,31.59722,15.27778,0,0.3472222,1.388889,0,0,31.59722,300,288
9410,TUT-02264,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28923,-170.79,Forereef,Deep,7.560137,2.749141,7.560137,2.405498,0,0.3436426,0,3.780069,75.60137,300,291
9411,TUT-02302,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29274,-170.7803,Forereef,Shallow,15.46392,37.1134,12.71478,0,0,0.3436426,0,2.405498,31.95876,300,291
9412,TUT-02290,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28852,-170.7689,Forereef,Mid,14.98258,15.33101,25.08711,1.045296,0.3484321,0.3484321,0.3484321,0,42.50871,300,287
9413,TUT-02283,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29012,-170.7583,Forereef,Mid,30.97643,20.87542,25.58923,2.020202,0.3367003,1.683502,0,0.6734007,17.84512,300,297
9414,TUT-02305,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28956,-170.7401,Forereef,Shallow,16.78571,39.28571,13.57143,0,0.3571429,0,0,0,30,300,280
9415,TUT-02537,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29032,-170.8006,Forereef,Mid,5.642633,4.075235,8.46395,0.3134796,0,0,0,1.880878,79.62382,320,319
9418,TUT-02274,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28655,-170.762,Forereef,Deep,12.29236,12.29236,14.28571,3.322259,0.3322259,0.3322259,0,4.651163,52.49169,310,301
9419,TUT-02294,2016,4/26/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28888,-170.7426,Forereef,Mid,16.27907,11.62791,36.04651,2.713178,4.651163,0.3875969,0.3875969,2.713178,25.1938,280,258
9421,TUT-02271,2016,4/27/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28258,-170.8131,Forereef,Deep,16.94915,15.25424,25.08475,0.6779661,0,0.3389831,0,1.016949,40.67797,300,295
9422,TUT-02544,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29251,-170.8044,Forereef,Shallow,6.040268,1.342282,34.56376,0,0,0.6711409,0,0,57.38255,300,298
9423,TUT-02543,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29247,-170.8025,Forereef,Shallow,7.333333,26.66667,18.33333,0,0,0.3333333,0,0,47.33333,300,300
9424,TUT-02541,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2911,-170.8002,Forereef,Shallow,4.013378,8.361204,30.43478,0,0,0,0,1.672241,55.51839,300,299
9425,TUT-02536,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2911,-170.8017,Forereef,Mid,13.13131,11.44781,24.24242,0,0.6734007,0,0,0.6734007,49.83165,300,297
9426,TUT-02270,2016,4/27/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28066,-170.8109,Forereef,Deep,27.08333,1.736111,25.34722,0.3472222,0,1.388889,0,5.902778,38.19444,300,288
9427,TUT-02531,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28246,-170.8146,Forereef,Deep,18.98305,2.033898,16.27119,0.3389831,0,0,0,3.728814,58.64407,300,295
9428,TUT-02547,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29146,-170.8053,Forereef,Deep,18.14947,4.982206,16.37011,2.135231,0,0.3558719,0.3558719,0.3558719,57.29537,290,281
9429,TUT-02550,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29177,-170.8044,Forereef,Mid,6.862745,52.28758,7.843137,0,0.3267974,0,0,0,32.67974,310,306
9430,TUT-02539,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29183,-170.8017,Forereef,Mid,7.77027,2.702703,5.405405,0.6756757,0,0,0,1.689189,81.75676,300,296
9431,TUT-02551,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28944,-170.8007,Forereef,Mid,22.77228,13.20132,13.20132,0.990099,0,0.660066,0,0,49.17492,320,303
9432,TUT-02258,2016,4/27/2016,SE1602,NA,2016,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2789,-170.8089,Forereef,Deep,52.98246,4.912281,31.57895,2.105263,0.3508772,1.052632,0,0,7.017544,300,285
9433,TUT-02538,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29206,-170.8063,Forereef,Mid,5.442177,54.42177,14.62585,0,0,0.3401361,0.3401361,0.3401361,24.4898,300,294
9434,TUT-02545,2016,4/27/2016,SE1602,NA,2016,NO SCHEME,TUT_NW_OPEN,-1,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29228,-170.8046,Forereef,Shallow,8.561644,21.57534,19.86301,0,0,3.082192,0,0.6849315,46.23288,300,292
