SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,ACAS,ACBR,ACPH,ACTA,AMSP,ASPP,ASSP,AVSP,CAUL,CHLS,COSP,CYPS,DICO,DICT,ECHL,ECHP,FASP,FAVS,GALI,GALS,GASP,GOAL,GONS,HALI,HYSP,ISSP,LEPT,LESP,LOBO,LOSY,MICR,MOEN,MONE,NEOM,PADI,PAVS,PESP,PLLE,POCS,POMA,PONM,PSSP,STYS,TURS,AMNE,ANTI,ASTS,BGMA,BI,BR,BRMA,BRY,CCAH,CCAR,CMOR,COL,DISP,EMA,ENC,EUSP,FINE,FOL,FREE,FUSP,GC,GRMA,HARD,HCOE,HYCO,LOBS,LPHY,MASS,MESP,MISP,MOBR,MOFO,MONS,OCTO,OUSP,PACS,PAEN,PAFO,PAMA,PHSP,PLER,PLSP,POBR,POEN,POFO,RDMA,RUB,SAND,SG,SP,SYSP,TUN,TURFH,TURFR,UI,UPMA,USC,ZO,HAL,NS,TAB,N,new.N
8227,TUT-01026,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29233,-170.7933,Forereef,Shallow,0,2.120141,0,1.060071,0,0,0.3533569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413428,0,0,0,0,5.300353,0,0,0,0,0,0,0,1.413428,0,0,0,0,0,0,0,0.3533569,0,0,0,0,1.060071,0,0,0,0,15.5477,0.3533569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060071,0,0,0,0,0,0,2.826855,0,0,0,0.3533569,0,0,0,0,66.07774,0.7067138,0,0,0,0,0,0,0,300,283
8228,TUT-01595,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28528,-170.7378,Forereef,Deep,0,2.068966,0,0.3448276,0,0,0.3448276,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0,2.413793,0,0,0,0,0.3448276,0,0,0.3448276,0,0,0,0,0.3448276,0,1.034483,0.3448276,0,0,0,0.3448276,0,0,0,2.068966,0,0,0,0,10,0,0,0,16.89655,11.37931,0.6896552,0,0,1.034483,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0.3448276,0,0,0.3448276,0,0.3448276,0,0,0,0.6896552,0,0,1.034483,0,1.37931,0,0,0,0.3448276,43.44828,0.6896552,0,0.6896552,0,0,0,0,0,300,290
8229,TUT-01628,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28881,-170.7807,Forereef,Mid,0,0,0,0.3484321,0,0,0,0,0,0,0,0,0,0,0,0,0.3484321,0,0,0,0,0,0,3.832753,0,0,0,0,0.3484321,0,0,0.6968641,0,0,0,0,0,0,0.6968641,0,0,0,0,0,0,0,0,1.74216,0,0.3484321,0,0,17.07317,0,0,0,0,13.58885,0,0,0,0,0,0,0,0.3484321,0.3484321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6968641,0.3484321,0.3484321,0,0,0.3484321,0,0.6968641,0,0,57.49129,0,0,0.3484321,0,0,0,0,0,300,287
8230,TUT-01635,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28641,-170.724,Forereef,Shallow,0,0,0,0,0,0,0.3496503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.944056,0,0,0,0,0,0,0,2.447552,0,0,0,0,0,0,0.3496503,0.6993007,0,0,3.496503,0,0,0,0,0.6993007,0,0,0,0,9.090909,0,0,0,0,2.447552,1.748252,0,0,0,0,0,0,0.3496503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748252,0,0.6993007,0,0,0,13.28671,0,1.048951,4.895105,0,1.048951,0,0,0,0.3496503,47.9021,0.6993007,0,0.6993007,0,0,0,0,0,300,286
8232,TUT-01987,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.3667,-170.7633,Forereef,Deep,0,3.071672,0,15.69966,0,0,0,0,0,0,0,0,0,0,0,0,0.3412969,0.6825939,0,0,0,0,0.3412969,0,0,0,1.023891,0.6825939,0,0,0,17.40614,0,0,0,0,0,0,1.023891,0.3412969,0,0,0,0.3412969,0,0,0,0,0,0,0,0,9.897611,0.6825939,0,0,0,4.43686,1.023891,0,0,0,0.3412969,0.3412969,0,0,0,0,0,0,0,0.6825939,0,0,0,0,0.6825939,0,0,0,0.6825939,0,0,0,0,0.6825939,0,0,0,0,1.023891,5.802048,0,0,0,0,24.91468,7.849829,0,0,0,0,0,0,0,300,293
8233,TUT-01952,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36248,-170.7465,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0.6779661,0,0,0.3389831,0.3389831,0,0,0,0.3389831,0,0,0,0,0,0,0,3.389831,0,0,0,0,0,0,0,1.694915,0,0,0,0,25.76271,0,0,0,0,11.18644,0.6779661,0,0,0,0,0,0,0.3389831,0,0,0,0,1.016949,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0.3389831,3.389831,1.016949,0,1.016949,0,0,0,0,47.45763,0,0,0,0,0.3389831,0,0,0,300,295
8234,TUT-01966,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36815,-170.7539,Forereef,Mid,0.3378378,3.378378,0,5.405405,0,0,2.364865,0,0,0,0,0,0,0.3378378,0,0,1.013514,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0,15.87838,0,0,0,0,0,0,1.351351,1.351351,0,0,0,0,0,0,0,1.013514,0,0,0,0,15.54054,0.3378378,0,0,0,7.094595,0,0,0,0,0,0,0,0,1.351351,0,0,0.3378378,0.6756757,0,0,6.418919,0,0,1.013514,1.351351,0,0,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,31.75676,0.3378378,0,0,0,0.3378378,0,0,0,300,296
8235,TUT-01981,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGALUA,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.3631,-170.7531,Forereef,Shallow,0,0.6872852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,2.061856,0,0,6.52921,0,5.841924,0,0,0,1.37457,0,0,0,0,1.030928,0,0,0,0,0,0,1.030928,0,0,0,0,0,0,0,0,0.6872852,0,0,0,0,40.54983,0.3436426,0,0,0,4.467354,0.6872852,0,0,0,0,0,0,0,1.37457,0,0,0,4.810997,0,0,0,0,0,2.405498,0.6872852,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6872852,0,0,23.71134,0.3436426,0,0,0,0,0,0,0,300,291
8236,TUT-02065,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33988,-170.7909,Forereef,Mid,0,4.561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017544,0,0,0,0,0,0,1.754386,0,0,0.3508772,0,0,0,0,1.754386,0,0,0,0,0.3508772,0,1.754386,0.3508772,0,0,0,0,0,0,0,1.754386,0,0,0,0,15.08772,0,0,0,13.68421,5.614035,0,0,0,0,0,0,0,0,1.052632,0,0,0,0,0,0,0,0,0,0.3508772,0,0,0,0,0,0,0,0,0,0,6.315789,34.73684,4.210526,0,0,0,0,0,0,4.561404,0,0,1.052632,0,0,0,0,0,300,285
8237,TUT-01187,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36323,-170.767,Forereef,Deep,0,0.7067138,0,1.060071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3533569,0,0.3533569,4.240283,0,0,0.3533569,0,1.060071,0,0,2.473498,0,0,0,0,0,0,0.7067138,0,0,0,0,0,0.3533569,0,0,6.360424,0,0,0,0,27.56184,0,0,0,0,18.37456,2.120141,0,0,0,0,0,0,0,1.060071,0,0,0,0,0.3533569,0,0,0,0.3533569,0,0,0,0,0,0,0,0,0,0,0,1.060071,1.060071,0.3533569,0,1.766784,0,0,0,0,27.20848,0.7067138,0,0,0,0,0,0,0,300,283
8238,TUT-01355,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36567,-170.7685,Forereef,Mid,0,3.571429,0,1.948052,0,0,1.948052,0,0,0,0,0,0,0.3246753,0,0,0,0.3246753,0,0,0,0,0,0,0,0.3246753,0,0,0,0,0,7.142857,0,0,0,0,0,0,1.298701,0.3246753,0,0,0,0,0,0,0,1.948052,0,0,0,0,9.090909,0,0,0,0,14.93506,0.6493506,0,0,0,0,0,0,0,0.6493506,0,0,0,0,0,0,0,0,0,0,1.298701,0,0,0,0,0,0,0,0,0,2.272727,0,0,0,0,0,0,0,0,51.94805,0,0,0,0,0,0,0,0,310,308
8239,TUT-01050,2015,3/5/2015,HA1501,OCC-TUT-019,2015,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36267,-170.7633,Forereef,Shallow,0,4.727273,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636364,0,0,0,0,0,0,3.636364,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,17.81818,0,0,0,0,4.727273,0,0,0,0,0,0,0,0,2.909091,0,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0,1.454545,0,0,0,0,0,0,0,0,300,275
8240,TUT-01102,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_FAGATELE,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36607,-170.7639,Forereef,Deep,0,4.513889,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0.3472222,0,0,0,0,0,0,0,0,0,0.3472222,0,0,0,0,23.61111,0,0,0,0,0,0,0.6944444,0,0,0,0,0,0,0,0,0.6944444,0,0.3472222,0,0,15.27778,0,0,0,0,3.125,1.736111,0,0,1.041667,0.3472222,0,0,0,0.6944444,0,0,0,0,0,0,0,0,0.3472222,0,1.041667,0,0,1.736111,0,0,0,0,0,0,0.6944444,0,0.3472222,0.3472222,3.819444,0,0,0,0,28.81944,0.6944444,0,0,0,0,0,0,0,300,288
8241,TUT-01176,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.3571,-170.8267,Forereef,Deep,0,23.25581,0,31.56146,0,0,0,0,0,0,0,0,0,0,0,0.6644518,0.3322259,0,0,0,0,0,0,0.9966777,0,2.325581,0,0,0,0,0,2.657807,0,0,0,0,0,0,0.6644518,0.6644518,0,0,0,0,0,0,0,2.990033,0,0.6644518,0,0,15.94684,0,0,0,0,4.318937,1.328904,0,0,0.6644518,0,0,0,0,1.66113,0,0,0,0,0,0,0,0,0.3322259,0.3322259,0,0,0,0.3322259,0,0,0,0,0,0,0,0,0.9966777,0,0,0,0,0,0,6.312292,0,0,0.9966777,0,0,0,0,0,310,301
8242,TUT-01162,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33549,-170.806,Forereef,Shallow,0,0.3508772,0,0.3508772,0,0,0.3508772,0,0,0,0,0,0,0,0,2.45614,0.3508772,0.7017544,0,0,10.52632,0,0,0,0,4.210526,1.052632,0,0,0,0,7.719298,0,0,0,0,0,0,1.754386,0,0,0,0,0,0,0,0,1.403509,0,0,0,0,22.10526,0,0,0,0,7.368421,3.157895,0,0,0,0,0,0,0,2.105263,0,0,0,1.754386,0.7017544,0,0,0,2.807018,0,0,0,0,0,0,0,0,0,0,0,0.3508772,0,0,0,1.052632,0,0,0,0,26.66667,0.7017544,0,0,0,0,0,0,0,300,285
8243,TUT-01250,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33824,-170.804,Forereef,Deep,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0.6944444,0,0,0,0.3472222,0,0,5.208333,0,0,0,0,1.041667,0,0,5.208333,0,0,0,0,0,0,1.041667,0.6944444,0,0.3472222,0,0,0,0,0,1.736111,0,0,0,0,37.5,0,0,0,0,10.76389,5.208333,0,0,0,0.3472222,0.3472222,0,0,0.6944444,0,0,0,0,0.3472222,0,0,0,0.3472222,0.3472222,0.6944444,0,0,1.041667,0,0.3472222,0,0,0,0.3472222,0,0,0,0,0,0,0,0,0,15.625,0,0,0.3472222,0,0,0,0,0,300,288
8244,TUT-01327,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.34035,-170.7909,Forereef,Mid,0,20.34483,0,23.10345,0,0,0,0,0,0,0.3448276,0,0,0,0,0,1.724138,0,0,0,0,0,0,0.3448276,1.034483,0.3448276,0,0,0,0,0,8.965517,0,0,0,0,0,0,3.448276,0.3448276,0,0,0,0,0,0,0,0.3448276,0,0,0,0,14.82759,0,0,0,1.37931,6.206897,1.034483,0,0,0,0,0.3448276,0,0.3448276,2.068966,0,0,0,0,0,0,0,0,0.3448276,0.3448276,0,0,0,0,0,0,0,0,0,0,0.6896552,0.3448276,1.724138,0,0,0,0,0,0,9.655172,0,0,0.3448276,0,0,0,0,0,300,290
8245,TUT-01145,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.35573,-170.7865,Forereef,Shallow,0,5.782313,0,1.020408,0,0,2.040816,0,0,0,0,0,0,0,0,0,1.360544,1.020408,0,0,0,0,0,0,0.3401361,0,1.020408,0,0,0,0,4.421769,0,0,0,0,0,0,1.360544,0,0,0,0,0,0,0,0,1.020408,0,0,0,0,39.45578,0,0,0,0,5.782313,0.6802721,0,0,0,0,0,0,0,0.3401361,0,0,0,1.360544,0,0,0,0,0,0,0,0,0,0.6802721,0,0,0,0,0,0.3401361,0,0,0,0,1.70068,0,0,1.360544,0,28.91156,0,0,0,0,0,0,0,0,300,294
8246,TUT-01091,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.35937,-170.7837,Forereef,Mid,0,11.80556,0,0.3472222,0,0,0,0,0,0,0,0,0,0,0,0,0.6944444,0.3472222,0,0,0,0,0,0,0,5.555556,0,0,0.6944444,0,0,7.986111,0,0,0,0,0,0,0.3472222,0,0,0,0,0,0,0,0,1.041667,0,0,0,0,27.08333,0,0,0,0,6.944444,1.736111,0,0,0,0,0,0,0,1.041667,0,0,0,0,0,2.777778,0,0,1.041667,0,0.6944444,0,0,0,0,0,0,0,0,0,1.388889,0,0.3472222,0,1.736111,0,0.3472222,0,0,26.04167,0,0,0,0,0,0,0,0,300,288
8247,TUT-01293,2015,3/5/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.36215,-170.7795,Forereef,Mid,0,18.4669,0,3.135889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3484321,0,1.045296,0,0,6.271777,0.3484321,0,0,0,0,9.059233,0,0,0,0,0,0,3.135889,0,0,0,0,0,0,0,0,2.439024,0,0,0,0,32.40418,0,0,0,0,6.620209,0.3484321,0,0,0.3484321,0,0,0,0,1.045296,0,0,0,0.3484321,0,0,0,0,1.045296,0,8.013937,0,0,0.6968641,0,0,0,0,0,0,0,0,0.6968641,0,0,0,0,0,0,4.181185,0,0,0,0,0,0,0,0,300,287
8248,TUT-00006,2015,2/17/2015,HA1501,NA,2015,NA,TUT_SW_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.32797,-170.8318,Forereef,Mid,0,4.861111,0,0.6944444,0,0,0,0,0,0,0,0,0,0,0,7.638889,0,0,0,0,0,0,0,10.06944,0,2.430556,0,0,0,0,0,14.58333,0,0,0,0,0,0,0.3472222,0.6944444,0,0,0,0,0,0,0,0,0,0,0,0,13.88889,0,0,0,0,2.083333,5.208333,0,0,2.083333,0,0,0,0,0.6944444,0,0,0,0,0.3472222,0,0,0,2.083333,0,0,0,0,0,0,0,0,0,0,1.041667,1.041667,3.472222,0.3472222,0,0.3472222,0,0,0,0,20.48611,5.555556,0,0,0,0,0,0,0,300,288
8251,TUT-00009,2015,2/26/2015,HA1501,NA,2015,NA,TUT_SE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.33595,-170.7045,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.718213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405498,0,0,0,0,0,0,0,1.030928,0,0,0,0,6.872852,0,0,0,0,3.436426,0.3436426,0,0,0,0,0,0.3436426,0,0,0,0,0,0,0,0,0.3436426,0,0,0.3436426,1.030928,0,0,0.3436426,0,0,0,0,0,0,0,0,0,0,1.030928,0,0,0,0,80.41237,0,0.3436426,0,0,0,0,0,0,300,291
8255,TUT-00072,2015,2/27/2015,HA1501,OCC-TUT-002,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,0,-1,-14.24479,-170.6601,Forereef,Mid,0,7.394366,0,3.873239,0,0,0.3521127,0,0,0,0.3521127,0,0,0,0,0,0,0.3521127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746479,0,0,0,0,0,0,1.760563,0,0,0.3521127,0,0,0,0,0,4.929577,0,0.7042254,0,0,39.08451,0,0,0,0,7.042254,2.112676,0,0,0,0,0,0,0,1.760563,0,0,1.056338,0.3521127,0,0,0,0,0.7042254,2.112676,0.3521127,0,0,4.577465,0,0.3521127,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67606,0,0,0,0,0,0,0,0,300,284
8256,TUT-00014,2015,2/27/2015,HA1501,NA,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.25372,-170.6526,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57143,0,0,0,0,0,0,0,0.3571429,0,0,0,0,0,0,0,0.7142857,0,0,0,0,0,0,0,0.3571429,0,0,0,0,3.214286,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0.7142857,0,0,0,0,0,0,0,0,0.3571429,0,0,0,0.7142857,0,0,0,0,0,0,0,0.3571429,1.071429,1.785714,0,1.071429,0,0,0,0,63.92857,1.071429,0,8.214286,0,0,0,0,0,300,280
8258,TUT-00073,2015,2/28/2015,HA1501,NA,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,0,-1,-14.28521,-170.564,Forereef,Mid,0,7.569721,0,7.171315,0,0,0.3984064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3984064,1.593625,0.3984064,0,1.195219,0,0,0,0,13.54582,0,0,0,0,0,0,4.38247,3.984064,0,0,0.3984064,0,0,0,0,0,0,1.593625,0,0,7.171315,0,0,0,0,1.593625,1.195219,0,0,0.3984064,0,0,0,0.3984064,0.7968127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3984064,0,0,0,0,0,15.13944,1.195219,3.187251,0,0,0.7968127,0,0,0,0,25.0996,0,0,0,0,0,0,0,0,280,251
8259,TUT-00002,2015,2/28/2015,HA1501,OCC-TUT-009,2015,NA,TUT_SE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.27782,-170.6072,Forereef,Mid,0,0,0,0,0,0,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.785714,0,0,0,0,0,0,0,4.285714,0,0,0,0,0,0,0,0.7142857,0,0,0,0,0,0,0,3.928571,0,0,0,0,8.928571,0,0,0,0,4.285714,0,0,0,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571429,0,0.3571429,0,0,0,2.5,6.428571,8.214286,17.85714,0,0,0,0,0,0,28.21429,0,0,6.428571,0,0,0,0,0,300,280
8262,TUT-00074,2015,3/1/2015,HA1501,OCC-TUT-022,2015,NA,TUT_NW_OPEN,0,-1,1,CNET,SAMOA,Tutuila,0,-1,-14.29461,-170.8119,Forereef,Mid,0,2.405498,0,1.37457,0,0,3.092784,0,0,0,0,0,0,0,0,0,0,1.030928,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,7.90378,0,0,0,0,0,0,1.37457,1.030928,0,0,0,0,0,0,0,1.030928,0,0,0,0,6.872852,0,0,0,0,3.092784,1.37457,0,0,0,0,0,0,0,0.6872852,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0.3436426,0,0,0,0,66.32302,0,0,1.030928,0,0,0,0,0,300,291
8264,TUT-00008,2015,3/1/2015,HA1501,OCC-TUT-023,2015,NA,TUT_NW_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.29503,-170.812,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.61017,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0.3389831,0,0.6779661,0,0,2.033898,0,0,0,0,1.355932,0.3389831,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0.3389831,0,0,0,0,0,0,0,76.27119,0,0,0.6779661,0,0,0,0,0,300,295
8265,TUT-00001,2015,3/2/2015,HA1501,OCC-TUT-012,2015,NA,TUT_SE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.28356,-170.6379,Forereef,Mid,0,0.3759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.398496,0,0,0,0,1.12782,0,0,0,0,0,0,0,0,0,0,4.135338,0,0,0,0,0,0,0,3.759398,0,0.3759398,0,0,10.90226,0,0,0,3.383459,13.53383,1.12782,0,0,1.12782,0,0,0,0,1.12782,0,0,15.41353,0,0,1.503759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7518797,0.7518797,1.503759,0,0,0,0,0,0,27.06767,2.255639,0,0.3759398,0,0,0,0,0,300,266
8267,TUT-00005,2015,3/3/2015,HA1501,NA,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.25164,-170.6232,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3546099,0,0,0,0,0,0,0,0.7092199,0,0,0,0,0,0,0,0.3546099,0,0,0,0,0,0,0,1.41844,0,0,0,0,2.12766,0,0,0,0,4.609929,0.3546099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48227,0.7092199,4.964539,0.7092199,0,9.219858,0,0,0,0,59.92908,10.99291,0,1.06383,0,0,0,0,0,300,282
8268,TUT-00017,2015,3/3/2015,HA1501,OCC-TUT-005,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.24608,-170.572,Forereef,Mid,0,29.77099,0,4.198473,0,0,0.7633588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.908397,0,0.3816794,0,0,0,0,13.74046,0,0,0,0,0,0,1.526718,0,0,0,0,0,0,0,0,1.526718,0,0,0,0,23.28244,0,0,0,0,4.198473,1.526718,0,0,0,0,0,0,0,0.3816794,0,0,0,0,0.7633588,0,0,0,0.3816794,0.3816794,0,0,0,1.145038,0,0,0,0,0,2.671756,0.7633588,0.3816794,0,0,0,0,0,0,0,10.30534,0,0,0,0,0,0,0,0,280,262
8269,TUT-00019,2015,3/4/2015,HA1501,OCC-TUT-025,2015,NA,TUT_NW_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.2832,-170.7283,Forereef,Mid,0,0,0,0.3436426,0,0,1.37457,0,0,0,0,0,0,0,0,1.030928,3.436426,0,0,0,0,0,0.3436426,8.247423,0,0,0.6872852,0,0,0,0,4.467354,0,0,0,0,0,0,0,2.061856,0,0,0,0,0,0,0,0.3436426,0,0,0,0,13.40206,0,0,0,0,3.780069,3.092784,0,0,0.6872852,0,1.030928,0,0,0.6872852,0,0,0,0,0.3436426,0,0,0,0,0,0,0,0,1.718213,0,0,0,0,0.6872852,0,0,1.030928,2.061856,0,0.6872852,0,0.3436426,0,0,47.07904,0,0,1.030928,0,0,0,0,0,300,291
8270,TUT-00013,2015,3/4/2015,HA1501,OCC-TUT-029,2015,NA,TUT_NE_OPEN,0,-1,1,CNET,SAMOA,Tutuila,-1,0,-14.26055,-170.7121,Forereef,Mid,0,1.433692,0,3.584229,0,0,1.792115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7168459,0,0,0,0,8.602151,0,0,0,0,4.659498,1.075269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584229,0,0,0.3584229,0,0,0,0,0,0,0.3584229,0,0,0,0,0,0.3584229,0,0,72.40143,0,0,0,0,0,0,0,0,300,279
8272,TUT-01316,2015,3/6/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.33259,-170.8257,Forereef,Deep,0.3448276,0.6896552,0,0,0,0,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.06897,0,0,0.3448276,0,0,0,0,6.896552,0,0,0,0,0,0,0.3448276,0.6896552,0,0,0,0,0,0,0,1.37931,0,0,0,0,16.55172,0,0,0,0,5.517241,0.6896552,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0.3448276,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0.3448276,6.551724,0,0.6896552,0,0,0,0,32.75862,0,0,1.724138,0,0.3448276,0,0,0,300,290
