OBJECTID,ROUNDID,MISSIONID,REGION_NAME,ISLAND,SITE,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,SITEVISITID,DATE_,OBS_YEAR,DIVER,REPLICATEID,REP,METHOD,PHOTOGRAPHER,TRAINING_YN,DEPTH,SURVEY_RADIUS_M,HARD_CORAL,SOFT_CORAL,MA,CCA,TA,SAND,TUNICATE,ZOANTHID,CORALLIMORPH,CLAM,CYANO,SPONGE,OTHER,OTHER_TYPE,HABITAT_CODE,HABITAT_TYPE,CURRENT_STRENGTH,VISIBILITY,MIN_DEPTH,MAX_DEPTH,SUBSTRATE_HEIGHT_0,SUBSTRATE_HEIGHT_20,SUBSTRATE_HEIGHT_50,SUBSTRATE_HEIGHT_100,SUBSTRATE_HEIGHT_150,MAX_HEIGHT,URCHIN_DACOR,BORING_URCHIN_DACOR,SPECIES,TAXONNAME,COMMONNAME,COMMONFAMILYALL,FAMILY,SCIENTIFIC_NAME,RANK,TROPHIC,TROPHIC_MONREP,LW_A,LW_B,LMAX,LENGTH_CONVERSION_FACTOR,COUNT,SIZE_,OBS_TYPE,OBS_DESC
2280469,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,COAY,Coris aygula,Clown coris,Wrasse,Labridae,Coris aygula,Species,MI,SECONDARY,0.00266,3.48857,120,1,1,26,N,Non-Instantaneous
2280470,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ANME,Anampses melanurus,White-spotted wrasse,Wrasse,Labridae,Anampses melanurus,Species,MI,SECONDARY,0.0105,3,12,1,1,7,I,Instantaneous
2280471,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ANME,Anampses melanurus,White-spotted wrasse,Wrasse,Labridae,Anampses melanurus,Species,MI,SECONDARY,0.0105,3,12,1,5,12,I,Instantaneous
2280472,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,HAHO,Halichoeres hortulanus,Checkerboard wrasse,Wrasse,Labridae,Halichoeres hortulanus,Species,MI,SECONDARY,0.0119,3.064,27,1,1,18,N,Non-Instantaneous
2280473,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,STBN,Stethojulis bandanensis,Red shoulder wrasse,Wrasse,Labridae,Stethojulis bandanensis,Species,Pk,PLANKTIVORE,0.03035,2.581,16,1,1,11,N,Non-Instantaneous
2280474,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,THQU,Thalassoma quinquevittatum,Fivestripe wrasse,Wrasse,Labridae,Thalassoma quinquevittatum,Species,MI,SECONDARY,0.0139,3,17,1,3,12,I,Instantaneous
2280475,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,THQU,Thalassoma quinquevittatum,Fivestripe wrasse,Wrasse,Labridae,Thalassoma quinquevittatum,Species,MI,SECONDARY,0.0139,3,17,1,5,10,I,Instantaneous
2280476,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,THQU,Thalassoma quinquevittatum,Fivestripe wrasse,Wrasse,Labridae,Thalassoma quinquevittatum,Species,MI,SECONDARY,0.0139,3,17,1,10,8,I,Instantaneous
2280477,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,GOVA,Gomphosus varius,Bird wrasse,Wrasse,Labridae,Gomphosus varius,Species,MI,SECONDARY,0.02437,2.70269,32,1,1,13,I,Instantaneous
2280478,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,APXA,Apolemichthys xanthopunctatus,Goldspotted angelfish,Angelfish,Pomacanthidae,Apolemichthys xanthopunctatus,Species,SI,SECONDARY,0.0669,2.724,25,1,3,15,I,Instantaneous
2280479,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,CHVA,Chromis vanderbilti,Vanderbilt's chromis,Damselfish,Pomacentridae,Chromis vanderbilti,Species,Pk,PLANKTIVORE,0.0258,3,15,1,200,4,I,Instantaneous
2280480,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PSOL,Pseudanthias olivaceus,Olive anthias,Anthias,Serranidae,Pseudanthias olivaceus,Species,Pk,PLANKTIVORE,0.0177,2.9969,12,1,90,7,I,Instantaneous
2280481,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PLPH,Plectroglyphidodon phoenixensis,Phoenix devil,Damselfish,Pomacentridae,Plectroglyphidodon phoenixensis,Species,H,PRIMARY,0.0612,2.691,8.5,1,2,6,I,Instantaneous
2280482,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,CIVR,Cirripectes variolosus,Red-speckled blenny,Blenny,Blenniidae,Cirripectes variolosus,Species,H,PRIMARY,0.0061,2.9963,10,1,2,8,I,Instantaneous
2280483,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,MAME,Macropharyngodon meleagris,Blackspotted wrasse,Wrasse,Labridae,Macropharyngodon meleagris,Species,MI,SECONDARY,0.0205,3,15,1,1,7,I,Instantaneous
2280484,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,MAME,Macropharyngodon meleagris,Blackspotted wrasse,Wrasse,Labridae,Macropharyngodon meleagris,Species,MI,SECONDARY,0.0205,3,15,1,1,3,I,Instantaneous
2280485,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,STNI,Stegastes nigricans,Dusky farmerfish,Damselfish,Pomacentridae,Stegastes nigricans,Species,H,PRIMARY,0.03841,3.01,14,0.94,1,6,I,Instantaneous
2280486,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PLIM,Plectroglyphidodon imparipennis,Brighteye damselfish,Damselfish,Pomacentridae,Plectroglyphidodon imparipennis,Species,MI,SECONDARY,0.0612,2.691,6,1,1,4,I,Instantaneous
2280487,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PLDI,Plectroglyphidodon dickii,Blackbar devil,Damselfish,Pomacentridae,Plectroglyphidodon dickii,Species,Cor,SECONDARY,0.0612,2.747,11,1,2,4,I,Instantaneous
2280488,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,CIHU,Cirrhitops hubbardi,Whitespotted hawkfish,Hawkfish,Cirrhitidae,Cirrhitops hubbardi,Species,MI,SECONDARY,0.00929,3.268,7.5,1,1,7,I,Instantaneous
2280489,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,STAU,Stegastes aureus,Golden gregory,Damselfish,Pomacentridae,Stegastes aureus,Species,H,PRIMARY,0.0349,2.9109,11,1,6,7,I,Instantaneous
2280490,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,STAU,Stegastes aureus,Golden gregory,Damselfish,Pomacentridae,Stegastes aureus,Species,H,PRIMARY,0.0349,2.9109,11,1,1,8,I,Instantaneous
2280491,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PAAR,Paracirrhites arcatus,Arc-eye hawkfish,Hawkfish,Cirrhitidae,Paracirrhites arcatus,Species,MI,SECONDARY,0.0165,3.1253,14,1,1,9,I,Instantaneous
2280492,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,LUBO,Lutjanus bohar,Two-spot red snapper,Snapper,Lutjanidae,Lutjanus bohar,Species,Pisc,PISCIVORE,0.01563,3.05865,90,0.96,1,50,F,After 5 minutes
2280493,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,THPU,Thalassoma purpureum,Surge wrasse,Wrasse,Labridae,Thalassoma purpureum,Species,MI,SECONDARY,0.0259,3,43,1,1,23,F,After 5 minutes
2280494,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACDU,Acanthurus dussumieri,Eyestripe surgeonfish,Surgeonfish,Acanthuridae,Acanthurus dussumieri,Species,H,PRIMARY,0.04256,2.86826,56,0.93,2,23,T,After 10 minutes
2280495,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,MENI,Melichthys niger,Black triggerfish,Triggerfish,Balistidae,Melichthys niger,Species,Pk,PLANKTIVORE,0.0058,3.554,38,1,1,25,T,After 10 minutes
2280496,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,HEFA,Hemigymnus fasciatus,Barred thicklip,Wrasse,Labridae,Hemigymnus fasciatus,Species,MI,SECONDARY,0.0171,3,50,1,1,23,T,After 10 minutes
2280497,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,CHQU,Chaetodon quadrimaculatus,Fourspot butterflyfish,Butterflyfish,Chaetodontidae,Chaetodon quadrimaculatus,Species,Cor,SECONDARY,0.0296,2.9895,16,1,1,14,T,After 10 minutes
2280498,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACTR,Acanthurus triostegus,Convict surgeonfish,Surgeonfish,Acanthuridae,Acanthurus triostegus,Species,H,PRIMARY,0.08306,2.56968,27,0.87,10,13,T,After 10 minutes
2280499,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACTR,Acanthurus triostegus,Convict surgeonfish,Surgeonfish,Acanthuridae,Acanthurus triostegus,Species,H,PRIMARY,0.08306,2.56968,27,0.87,30,15,T,After 10 minutes
2280500,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACTR,Acanthurus triostegus,Convict surgeonfish,Surgeonfish,Acanthuridae,Acanthurus triostegus,Species,H,PRIMARY,0.08306,2.56968,27,0.87,10,17,T,After 10 minutes
2280501,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,PLDI,Plectroglyphidodon dickii,Blackbar devil,Damselfish,Pomacentridae,Plectroglyphidodon dickii,Species,Cor,SECONDARY,0.0612,2.747,11,1,18,6,I,Instantaneous
2280502,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,COGA,Coris gaimard,Yellowtail coris,Wrasse,Labridae,Coris gaimard,Species,MI,SECONDARY,0.0109,3,40,1,1,20,F,After 5 minutes
2280503,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,CAME,Caranx melampygus,Bluefin trevally,Jack,Carangidae,Caranx melampygus,Species,Pisc,PISCIVORE,0.02866,2.974,117,0.89,1,90,N,Non-Instantaneous
2280504,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,2,20,I,Instantaneous
2280505,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,1,7,I,Instantaneous
2280506,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,4,23,I,Instantaneous
2280507,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,4,25,I,Instantaneous
2280508,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCFR,Scarus frenatus,Bridled parrotfish,Parrotfish,Scaridae,Scarus frenatus,Species,H,PRIMARY,0.03203348,3.06,47,0.88,1,40,N,Non-Instantaneous
2280509,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,SCTR,Scarus tricolor,Tricolour parrotfish,Parrotfish,Scaridae,Scarus tricolor,Species,H,PRIMARY,0.01859,3.0455,55,1,1,26,I,Instantaneous
2280510,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACLI,Acanthurus lineatus,Lined surgeonfish,Surgeonfish,Acanthuridae,Acanthurus lineatus,Species,H,PRIMARY,0.0412,2.85,38,1,1,23,I,Instantaneous
2280511,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,RMW,1845964046,A,nSPC,0,0,5,7.5,1,,5,19,,3,,,,,,,72,,SAG,Spur and Groove,None,30,3,5,80,20,0,0,0,0.5,R,R,ACBL,Acanthurus blochii,Ringtail surgeonfish,Surgeonfish,Acanthuridae,Acanthurus blochii,Species,H,PRIMARY,0.02506,3.03193,43,0.93,2,24,N,Non-Instantaneous
2281294,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,LUBO,Lutjanus bohar,Two-spot red snapper,Snapper,Lutjanidae,Lutjanus bohar,Species,Pisc,PISCIVORE,0.01563,3.05865,90,0.96,1,60,I,Instantaneous
2281295,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,SCTR,Scarus tricolor,Tricolour parrotfish,Parrotfish,Scaridae,Scarus tricolor,Species,H,PRIMARY,0.01859,3.0455,55,1,5,25,I,Instantaneous
2281296,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,SCTR,Scarus tricolor,Tricolour parrotfish,Parrotfish,Scaridae,Scarus tricolor,Species,H,PRIMARY,0.01859,3.0455,55,1,3,22,I,Instantaneous
2281297,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,SCTR,Scarus tricolor,Tricolour parrotfish,Parrotfish,Scaridae,Scarus tricolor,Species,H,PRIMARY,0.01859,3.0455,55,1,3,28,I,Instantaneous
2281298,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,5,22,I,Instantaneous
2281299,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,SCRU,Scarus rubroviolaceus,Ember parrotfish,Parrotfish,Scaridae,Scarus rubroviolaceus,Species,H,PRIMARY,0.0136,3.109,70,1,5,26,I,Instantaneous
2281300,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,CTMA,Ctenochaetus marginatus,Striped-fin surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus marginatus,Species,H,PRIMARY,0.0237,3.056,29,0.95,4,24,I,Instantaneous
2281301,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,CTMA,Ctenochaetus marginatus,Striped-fin surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus marginatus,Species,H,PRIMARY,0.0237,3.056,29,0.95,3,22,I,Instantaneous
2281302,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,CTMA,Ctenochaetus marginatus,Striped-fin surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus marginatus,Species,H,PRIMARY,0.0237,3.056,29,0.95,5,12,I,Instantaneous
2281303,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,CTMA,Ctenochaetus marginatus,Striped-fin surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus marginatus,Species,H,PRIMARY,0.0237,3.056,29,0.95,3,14,I,Instantaneous
2281304,112,HA1701,Pacific Remote Island Areas,Jarvis,JAR-1051,-0.381254,-160.010531,Forereef,Shallow,10411,03-APR-17,2017,TCW,1845964060,A,nSPC,-1,0,5.2,7.5,1,,25,15,,0,,,,,,,59,,SAG,Spur and Groove,None,30,4.3,6.4,30,30,20,10,10,2,R,R,ACLI,Acanthurus lineatus,Lined surgeonfish,Surgeonfish,Acanthuridae,Acanthurus lineatus,Species,H,PRIMARY,0.0412,2.85,38,1,3,21,I,Instantaneous
